cancer,method,n_synth,seed,accuracy,macro_f1,weighted_f1,roc_auc_ovr,class_0_f1,class_1_f1,class_2_f1,class_3_f1,class_4_f1,mmd,correlation_score,training_time_seconds,timestamp
prad,random,191,46,0.84,0.5819444444444444,0.8397777777777777,0.954903381642512,0.9777777777777777,0.0,0.85,0.5,,,,0.6185581684112549,2026-05-06T21:24:15
prad,smote,191,42,0.86,0.6302854122621564,0.8460887949260044,0.9385698470209339,0.9302325581395349,0.0,0.8636363636363636,0.7272727272727273,,,,0.5448737144470215,2026-05-06T21:24:16
prad,smote,191,43,0.84,0.6049825174825175,0.8406293706293707,0.9055641103059582,0.9545454545454546,0.0,0.85,0.6153846153846154,,,,0.45943427085876465,2026-05-06T21:24:17
prad,smote,191,44,0.84,0.6049825174825175,0.8406293706293707,0.9438129025764895,0.9545454545454546,0.0,0.85,0.6153846153846154,,,,0.5342695713043213,2026-05-06T21:24:19
prad,smote,191,45,0.84,0.612620103473762,0.8374648928307467,0.9526258051529791,0.9545454545454546,0.0,0.8292682926829268,0.6666666666666666,,,,0.5180091857910156,2026-05-06T21:24:20
prad,smote,191,46,0.82,0.5866217116217116,0.8244388944388943,0.9371462359098228,0.9545454545454546,0.0,0.8205128205128205,0.5714285714285714,,,,0.532160758972168,2026-05-06T21:24:21
prad,borderline,91,42,0.84,0.5939935064935065,0.8362337662337661,0.9630142914653783,0.9545454545454546,0.0,0.85,0.5714285714285714,,,,0.420623779296875,2026-05-06T21:24:22
prad,borderline,91,43,0.84,0.5939935064935065,0.8362337662337661,0.9426539855072464,0.9545454545454546,0.0,0.85,0.5714285714285714,,,,0.37673449516296387,2026-05-06T21:24:24
prad,borderline,91,44,0.84,0.5939935064935065,0.8362337662337661,0.9219313607085347,0.9545454545454546,0.0,0.85,0.5714285714285714,,,,0.42716264724731445,2026-05-06T21:24:25
prad,borderline,91,45,0.86,0.6232517482517482,0.8544755244755247,0.9220018115942029,0.9545454545454546,0.0,0.8717948717948718,0.6666666666666666,,,,0.38082408905029297,2026-05-06T21:24:26
prad,borderline,91,46,0.82,0.5827323555627583,0.816757150960214,0.9470571658615137,0.9302325581395349,0.0,0.8292682926829268,0.5714285714285714,,,,0.40596532821655273,2026-05-06T21:24:27
brca,mixup,686,42,0.8243243243243243,0.7328004003931572,0.8168334129458606,0.9528383490148983,0.9811320754716981,0.8571428571428571,0.8590604026845637,0.6333333333333333,0.3333333333333333,,,1.4634649753570557,2026-05-06T21:24:48
brca,mixup,686,43,0.8378378378378378,0.7295994201876554,0.8223235296764709,0.9617113481021681,0.9454545454545454,0.8571428571428571,0.8846153846153846,0.6274509803921569,0.3333333333333333,,,1.7211358547210693,2026-05-06T21:24:50
brca,mixup,686,44,0.8445945945945946,0.7992264150943396,0.8355930222675506,0.9616626165429469,0.9811320754716981,0.8333333333333334,0.875,0.64,0.6666666666666666,,,1.5485992431640625,2026-05-06T21:24:53
brca,mixup,686,45,0.8513513513513513,0.7789021520557908,0.8393586501403212,0.9450113375657206,0.9811320754716981,0.8,0.8888888888888888,0.6530612244897959,0.5714285714285714,,,1.7099494934082031,2026-05-06T21:24:55
brca,mixup,686,46,0.8378378378378378,0.8162295397187839,0.8304107728086216,0.9595539356032285,0.9811320754716981,0.88,0.8662420382165605,0.6037735849056604,0.75,,,1.6132171154022217,2026-05-06T21:24:58
coad,mixup,154,42,0.8529411764705882,0.866083916083916,0.8515837104072398,0.9797019104084321,0.9090909090909091,0.8461538461538461,0.9090909090909091,0.8,,,,0.5603165626525879,2026-05-06T21:24:59
coad,mixup,154,43,0.8235294117647058,0.8198717948717948,0.8211915535444948,0.9746463618839931,0.8,0.8461538461538461,0.8333333333333334,0.8,,,,0.40409088134765625,2026-05-06T21:25:00
coad,mixup,154,44,0.8529411764705882,0.8426190476190477,0.8516246498599439,0.9803187286227015,0.8,0.88,0.8333333333333334,0.8571428571428571,,,,0.39940762519836426,2026-05-06T21:25:01
coad,mixup,154,45,0.9117647058823529,0.9109848484848485,0.9117647058823529,0.9861240645910812,0.9090909090909091,0.9166666666666666,0.9090909090909091,0.9090909090909091,,,,0.38464951515197754,2026-05-06T21:25:02
coad,mixup,154,46,0.8529411764705882,0.8431159420289855,0.8519607843137256,0.981517844973617,0.8,0.8695652173913043,0.8333333333333334,0.8695652173913043,,,,0.4281919002532959,2026-05-06T21:25:03
prad,mixup,233,42,0.86,0.6302854122621564,0.8460887949260044,0.9761881038647343,0.9302325581395349,0.0,0.8636363636363636,0.7272727272727273,,,,0.5658302307128906,2026-05-06T21:25:04
prad,mixup,233,43,0.86,0.6119947126044687,0.8518488828244927,0.9493619162640902,0.9545454545454546,0.0,0.8780487804878049,0.6153846153846154,,,,0.6150722503662109,2026-05-06T21:25:05
prad,mixup,233,44,0.9,0.6830808080808081,0.8835353535353536,0.9658343397745571,0.9545454545454546,0.0,0.8888888888888888,0.8888888888888888,,,,0.6165981292724609,2026-05-06T21:25:07
prad,mixup,233,45,0.82,0.5199731055212783,0.7877709223224173,0.9464885265700483,0.9302325581395349,0.0,0.8163265306122449,0.3333333333333333,,,,0.6515014171600342,2026-05-06T21:25:08
prad,mixup,233,46,0.86,0.6501937984496124,0.8461240310077518,0.9768478260869566,0.9302325581395349,0.0,0.8372093023255814,0.8333333333333334,,,,0.6273887157440186,2026-05-06T21:25:09
brca,cvae,686,42,0.831081081081081,0.6547592580057211,0.808370416039813,0.9214336684750905,0.9454545454545454,0.8148148148148148,0.8860759493670886,0.6274509803921569,0.0,0.13422858715057373,0.9590487756812324,1.3950412273406982,2026-05-06T21:33:43
brca,cvae,686,43,0.7972972972972973,0.6436426036426036,0.7842383450491559,0.9388912910923285,0.9454545454545454,0.8,0.8378378378378378,0.6349206349206349,0.0,,,1.4816792011260986,2026-05-06T21:33:45
brca,cvae,686,44,0.8108108108108109,0.6252113104287017,0.7878957705044662,0.9135063961019023,0.9454545454545454,0.6956521739130435,0.8695652173913043,0.6153846153846154,0.0,,,1.3214223384857178,2026-05-06T21:33:47
brca,cvae,686,45,0.7972972972972973,0.629034751630033,0.7814653355715061,0.9249125681734478,0.9629629629629629,0.7407407407407407,0.8552631578947368,0.5862068965517241,0.0,,,1.4453351497650146,2026-05-06T21:33:49
brca,cvae,686,46,0.8243243243243243,0.7313134705467774,0.8158174465477388,0.9558712461031741,0.9629629629629629,0.8571428571428571,0.8590604026845637,0.6440677966101694,0.3333333333333333,,,1.6872358322143555,2026-05-06T21:33:52
coad,cvae,154,42,0.8529411764705882,0.8431159420289855,0.8519607843137256,0.9870710342880509,0.8,0.8695652173913043,0.8333333333333334,0.8695652173913043,,0.20869755744934082,0.8911686675559676,0.40510106086730957,2026-05-06T21:33:54
coad,cvae,154,43,0.8235294117647058,0.784992784992785,0.8156353450471099,0.9746051892884726,0.6666666666666666,0.8888888888888888,0.7272727272727273,0.8571428571428571,,,,0.45490431785583496,2026-05-06T21:33:55
coad,cvae,154,44,0.8529411764705882,0.8575428194993413,0.8545880802914051,0.9726606258559032,0.9090909090909091,0.8695652173913043,0.8333333333333334,0.8181818181818182,,,,0.37480592727661133,2026-05-06T21:33:56
coad,cvae,154,45,0.8529411764705882,0.8674242424242424,0.8529411764705882,0.9775189921273131,0.9090909090909091,0.8333333333333334,0.9090909090909091,0.8181818181818182,,,,0.406139612197876,2026-05-06T21:33:57
coad,cvae,154,46,0.8529411764705882,0.8426190476190477,0.8526050420168069,0.9826757887290122,0.8333333333333334,0.88,0.8,0.8571428571428571,,,,0.3902895450592041,2026-05-06T21:33:58
prad,cvae,233,42,0.88,0.6510563080330523,0.8667348155720249,0.9749652777777778,0.9302325581395349,0.0,0.9047619047619048,0.7692307692307693,,0.18087059259414673,0.9035686413921836,0.6910996437072754,2026-05-06T21:34:02
prad,cvae,233,43,0.84,0.5303030303030304,0.8057575757575758,0.9834450483091788,0.9545454545454546,0.0,0.8333333333333334,0.3333333333333333,,,,0.616999626159668,2026-05-06T21:34:03
prad,cvae,233,44,0.9,0.6830808080808081,0.8835353535353536,0.9847156803542674,0.9545454545454546,0.0,0.8888888888888888,0.8888888888888888,,,,0.5108795166015625,2026-05-06T21:34:04
prad,cvae,233,45,0.84,0.5939935064935065,0.8362337662337661,0.9834027777777778,0.9545454545454546,0.0,0.85,0.5714285714285714,,,,0.5752735137939453,2026-05-06T21:34:06
prad,cvae,233,46,0.88,0.6422077922077922,0.8705194805194805,0.9902083333333334,0.9545454545454546,0.0,0.9,0.7142857142857143,,,,0.6426725387573242,2026-05-06T21:34:07
brca,wgan_gp,686,42,0.8445945945945946,0.7312483671375682,0.8243298784246195,0.9593198005513021,0.9811320754716981,0.8571428571428571,0.8888888888888888,0.5957446808510638,0.3333333333333333,0.011135280132293701,0.9663516038758125,1.4959709644317627,2026-05-06T21:36:27
brca,wgan_gp,686,43,0.8716216216216216,0.8003197817910671,0.8560582458552733,0.9589930117608441,0.9811320754716981,0.8888888888888888,0.9079754601226994,0.6521739130434783,0.5714285714285714,,,1.5372273921966553,2026-05-06T21:36:29
brca,wgan_gp,686,44,0.831081081081081,0.65,0.8039289289289289,0.9453068601983983,0.9629629629629629,0.8148148148148148,0.8888888888888888,0.5833333333333334,0.0,,,1.381251335144043,2026-05-06T21:36:31
brca,wgan_gp,686,45,0.7905405405405406,0.6942844484949748,0.7787539590171169,0.9602720808819193,0.9454545454545454,0.8148148148148148,0.8421052631578947,0.5357142857142857,0.3333333333333333,,,1.572038173675537,2026-05-06T21:36:34
brca,wgan_gp,686,46,0.8175675675675675,0.6935052635119229,0.8011708075748031,0.9525147981276433,0.9454545454545454,0.72,0.8805031446540881,0.5882352941176471,0.3333333333333333,,,1.608971357345581,2026-05-06T21:36:36
coad,wgan_gp,154,42,0.8823529411764706,0.8888311688311689,0.8820168067226892,0.9909824308624909,0.9090909090909091,0.88,0.9090909090909091,0.8571428571428571,,0.3974834084510803,-0.0018114349800229155,0.3910484313964844,2026-05-06T21:36:38
coad,wgan_gp,154,43,0.8529411764705882,0.8426190476190477,0.8516246498599439,0.9903244400527009,0.8,0.88,0.8333333333333334,0.8571428571428571,,,,0.4909493923187256,2026-05-06T21:36:40
coad,wgan_gp,154,44,0.8823529411764706,0.8888311688311689,0.8820168067226892,0.9814766723780968,0.9090909090909091,0.88,0.9090909090909091,0.8571428571428571,,,,0.38704848289489746,2026-05-06T21:36:41
coad,wgan_gp,154,45,0.8823529411764706,0.8647727272727274,0.8813725490196079,0.9846359693529858,0.8,0.9166666666666666,0.8333333333333334,0.9090909090909091,,,,0.48229432106018066,2026-05-06T21:36:42
coad,wgan_gp,154,46,0.8529411764705882,0.8426190476190477,0.8516246498599439,0.9804767664868865,0.8,0.88,0.8333333333333334,0.8571428571428571,,,,0.47194790840148926,2026-05-06T21:36:43
prad,wgan_gp,233,42,0.84,0.632712215320911,0.8266252587991718,0.9147826086956522,0.9047619047619048,0.0,0.8260869565217391,0.8,,0.0511452853679657,0.9149078841518443,0.7739229202270508,2026-05-06T21:36:46
prad,wgan_gp,233,43,0.84,0.6042298618132794,0.8215503875968992,0.9360295893719806,0.9130434782608695,0.0,0.8372093023255814,0.6666666666666666,,,,0.8032186031341553,2026-05-06T21:36:48
prad,wgan_gp,233,44,0.88,0.672171666104932,0.8646219525895966,0.9696613325281803,0.9302325581395349,0.0,0.8695652173913043,0.8888888888888888,,,,0.7349746227264404,2026-05-06T21:36:49
prad,wgan_gp,233,45,0.82,0.6056963869463869,0.803432400932401,0.9585728663446055,0.875,0.0,0.8205128205128205,0.7272727272727273,,,,0.7794568538665771,2026-05-06T21:36:51
prad,wgan_gp,233,46,0.86,0.6606060606060606,0.8448484848484848,0.9237530193236714,0.9090909090909091,0.0,0.8444444444444444,0.8888888888888888,,,,1.0129482746124268,2026-05-06T21:36:52
brca,random_tuned,1059,42,0.831081081081081,0.7548961502288215,0.8237961858865533,0.9240676358821848,0.9629629629629629,0.8571428571428571,0.868421052631579,0.6415094339622641,0.4444444444444444,,,2.0130560398101807,2026-05-06T21:54:18
brca,random_tuned,1059,43,0.8378378378378378,0.7793962029256146,0.8294260647201823,0.9533946590176647,0.9629629629629629,0.8571428571428571,0.8758169934640523,0.6296296296296297,0.5714285714285714,,,1.7459986209869385,2026-05-06T21:54:21
brca,random_tuned,1059,44,0.8040540540540541,0.7397758660916555,0.7991726231413286,0.9487758723286259,0.9629629629629629,0.8571428571428571,0.8378378378378378,0.5964912280701754,0.4444444444444444,,,1.956650733947754,2026-05-06T21:54:24
brca,random_tuned,1059,45,0.831081081081081,0.7970074402926788,0.8233522090347839,0.9476542447690026,0.9629629629629629,0.8888888888888888,0.8627450980392157,0.6037735849056604,0.6666666666666666,,,1.6980481147766113,2026-05-06T21:54:26
brca,random_tuned,1059,46,0.8175675675675675,0.8014771246496849,0.8125957049407629,0.9620110655340145,0.9811320754716981,0.8571428571428571,0.847682119205298,0.5714285714285714,0.75,,,1.7141752243041992,2026-05-06T21:54:28
brca,smote_tuned,1059,42,0.777027027027027,0.7372406739052086,0.7769121713197504,0.9346112271187799,0.9811320754716981,0.8571428571428571,0.8055555555555556,0.5423728813559322,0.5,,,1.5637588500976562,2026-05-06T21:56:03
brca,smote_tuned,1059,43,0.8513513513513513,0.8225802499387405,0.8447580912203553,0.9380500988635052,0.9811320754716981,0.8571428571428571,0.8831168831168831,0.6415094339622641,0.75,,,1.7501156330108643,2026-05-06T21:56:06
brca,smote_tuned,1059,44,0.8040540540540541,0.7568107822558879,0.8009915774731527,0.9540667860955432,0.9811320754716981,0.8888888888888888,0.8322147651006712,0.5818181818181818,0.5,,,1.841526746749878,2026-05-06T21:56:08
brca,smote_tuned,1059,45,0.8378378378378378,0.8033138401559455,0.8314696275222591,0.9555709047421438,0.9629629629629629,0.8888888888888888,0.868421052631579,0.6296296296296297,0.6666666666666666,,,1.7020764350891113,2026-05-06T21:56:11
brca,smote_tuned,1059,46,0.831081081081081,0.8129168488435969,0.8249089759217395,0.9549003158492269,0.9811320754716981,0.8888888888888888,0.8627450980392157,0.5818181818181818,0.75,,,1.55202054977417,2026-05-06T21:56:13
brca,adasyn_tuned,1058,42,0.8040540540540541,0.748083181803154,0.798728938049697,0.9332959286459275,0.9285714285714286,0.88,0.8456375838926175,0.5862068965517241,0.5,,,1.5396196842193604,2026-05-06T21:57:43
brca,adasyn_tuned,1058,43,0.8108108108108109,0.7838641781498924,0.8093886665315236,0.940519121809111,0.9629629629629629,0.8461538461538461,0.8435374149659864,0.6,0.6666666666666666,,,1.431016206741333,2026-05-06T21:57:45
brca,adasyn_tuned,1058,44,0.831081081081081,0.8009515280975983,0.8263057844621008,0.9413816137612561,0.9811320754716981,0.8888888888888888,0.8609271523178808,0.6071428571428571,0.6666666666666666,,,2.8041257858276367,2026-05-06T21:57:50
brca,adasyn_tuned,1058,45,0.8108108108108109,0.7662702702702703,0.8068334550766983,0.9454935477401225,0.9285714285714286,0.88,0.8513513513513513,0.6,0.5714285714285714,,,3.4655556678771973,2026-05-06T21:57:55
brca,adasyn_tuned,1058,46,0.8040540540540541,0.7595524849975906,0.7999532014347768,0.9542767378530959,0.9811320754716981,0.8571428571428571,0.8322147651006712,0.5818181818181818,0.5454545454545454,,,3.238180637359619,2026-05-06T21:58:00
brca,borderline_tuned,324,42,0.8243243243243243,0.8142744631423877,0.822820621488393,0.9545722437257996,0.9811320754716981,0.8888888888888888,0.8513513513513513,0.6,0.75,,,1.0251352787017822,2026-05-06T21:59:43
brca,borderline_tuned,324,43,0.8175675675675675,0.7807305236270754,0.8148044596320457,0.945617914645228,0.9629629629629629,0.8,0.8533333333333334,0.6206896551724138,0.6666666666666666,,,0.9923701286315918,2026-05-06T21:59:45
brca,borderline_tuned,324,44,0.8378378378378378,0.7793432982112227,0.8328762008007291,0.947078976348768,0.9811320754716981,0.8461538461538461,0.8701298701298701,0.6538461538461539,0.5454545454545454,,,0.9783782958984375,2026-05-06T21:59:47
brca,borderline_tuned,324,45,0.831081081081081,0.783932129858878,0.8260679145806781,0.9565443796001822,0.9811320754716981,0.8461538461538461,0.8627450980392157,0.6296296296296297,0.6,,,1.0114598274230957,2026-05-06T21:59:48
brca,borderline_tuned,324,46,0.8378378378378378,0.8105708756652152,0.8304804259992938,0.9570015859600144,0.9811320754716981,0.8461538461538461,0.8717948717948718,0.6037735849056604,0.75,,,1.1211283206939697,2026-05-06T21:59:50
coad,random_tuned,28,42,0.8529411764705882,0.8426190476190477,0.8516246498599439,0.9912714097496707,0.8,0.88,0.8333333333333334,0.8571428571428571,,,,0.260296106338501,2026-05-06T21:59:56
coad,random_tuned,28,43,0.8529411764705882,0.8426190476190477,0.8516246498599439,0.9793305863302115,0.8,0.88,0.8333333333333334,0.8571428571428571,,,,0.23405003547668457,2026-05-06T21:59:57
coad,random_tuned,28,44,0.8529411764705882,0.8426190476190477,0.8516246498599439,0.9745133926543224,0.8,0.88,0.8333333333333334,0.8571428571428571,,,,0.3622853755950928,2026-05-06T21:59:58
coad,random_tuned,28,45,0.8235294117647058,0.8212121212121213,0.8225490196078432,0.9763543958540211,0.8,0.8333333333333334,0.8333333333333334,0.8181818181818182,,,,0.24445581436157227,2026-05-06T21:59:59
coad,random_tuned,28,46,0.8529411764705882,0.8426190476190477,0.8516246498599439,0.9907714568040655,0.8,0.88,0.8333333333333334,0.8571428571428571,,,,0.287334680557251,2026-05-06T22:00:00
coad,smote_tuned,62,42,0.8529411764705882,0.8426190476190477,0.8516246498599439,0.9932065217391305,0.8,0.88,0.8333333333333334,0.8571428571428571,,,,0.35683679580688477,2026-05-06T22:00:20
coad,smote_tuned,62,43,0.8823529411764706,0.8647727272727274,0.8813725490196079,0.9854660737812913,0.8,0.9166666666666666,0.8333333333333334,0.9090909090909091,,,,0.2809772491455078,2026-05-06T22:00:21
coad,smote_tuned,62,44,0.8529411764705882,0.8426190476190477,0.8516246498599439,0.9767786561264822,0.8,0.88,0.8333333333333334,0.8571428571428571,,,,0.31308412551879883,2026-05-06T22:00:22
coad,smote_tuned,62,45,0.8529411764705882,0.8426190476190477,0.8516246498599439,0.9678779522576375,0.8,0.88,0.8333333333333334,0.8571428571428571,,,,0.25017571449279785,2026-05-06T22:00:23
coad,smote_tuned,62,46,0.8529411764705882,0.8426190476190477,0.8516246498599439,0.9851770948941114,0.8,0.88,0.8333333333333334,0.8571428571428571,,,,0.2688567638397217,2026-05-06T22:00:24
coad,adasyn_tuned,28,42,0.8529411764705882,0.8426190476190477,0.8516246498599439,0.9909824308624909,0.8,0.88,0.8333333333333334,0.8571428571428571,,,,0.2649524211883545,2026-05-06T22:00:34
coad,adasyn_tuned,28,43,0.8529411764705882,0.8426190476190477,0.8516246498599439,0.9922595520421608,0.8,0.88,0.8333333333333334,0.8571428571428571,,,,0.3078796863555908,2026-05-06T22:00:35
coad,adasyn_tuned,28,44,0.8529411764705882,0.8426190476190477,0.8516246498599439,0.9797019104084321,0.8,0.88,0.8333333333333334,0.8571428571428571,,,,0.316117525100708,2026-05-06T22:00:36
coad,adasyn_tuned,28,45,0.8235294117647058,0.8212121212121213,0.8225490196078432,0.9753662535615308,0.8,0.8333333333333334,0.8333333333333334,0.8181818181818182,,,,0.3025026321411133,2026-05-06T22:00:37
coad,adasyn_tuned,28,46,0.8529411764705882,0.8426190476190477,0.8516246498599439,0.9865710813424456,0.8,0.88,0.8333333333333334,0.8571428571428571,,,,0.3066251277923584,2026-05-06T22:00:38
coad,borderline_tuned,28,42,0.8529411764705882,0.8426190476190477,0.8516246498599439,0.9924705261005861,0.8,0.88,0.8333333333333334,0.8571428571428571,,,,0.22812962532043457,2026-05-06T22:00:59
coad,borderline_tuned,28,43,0.8235294117647058,0.8212121212121213,0.8225490196078432,0.9903244400527009,0.8,0.8333333333333334,0.8333333333333334,0.8181818181818182,,,,0.32671260833740234,2026-05-06T22:01:00
coad,borderline_tuned,28,44,0.8529411764705882,0.8426190476190477,0.8516246498599439,0.9798187756770966,0.8,0.88,0.8333333333333334,0.8571428571428571,,,,0.30131101608276367,2026-05-06T22:01:01
coad,borderline_tuned,28,45,0.8529411764705882,0.8426190476190477,0.8516246498599439,0.9782895078434808,0.8,0.88,0.8333333333333334,0.8571428571428571,,,,0.2622237205505371,2026-05-06T22:01:02
coad,borderline_tuned,28,46,0.8529411764705882,0.8426190476190477,0.8516246498599439,0.9866651901322065,0.8,0.88,0.8333333333333334,0.8571428571428571,,,,0.2799229621887207,2026-05-06T22:01:03
prad,random_tuned,100,42,0.82,0.5884339710204713,0.8336719434847625,0.9337228260869564,0.9302325581395349,0.0,0.8780487804878049,0.5454545454545454,,,,0.3483164310455322,2026-05-06T22:01:12
prad,random_tuned,100,43,0.82,0.5761363636363637,0.8290909090909091,0.9499869162640903,0.9545454545454546,0.0,0.85,0.5,,,,0.39690494537353516,2026-05-06T22:01:13
prad,random_tuned,100,44,0.84,0.5939935064935065,0.8362337662337661,0.9565906803542673,0.9545454545454546,0.0,0.85,0.5714285714285714,,,,0.5878262519836426,2026-05-06T22:01:14
prad,random_tuned,100,45,0.82,0.5821969696969697,0.8238787878787879,0.9491535829307569,0.9333333333333333,0.0,0.85,0.5454545454545454,,,,0.41953206062316895,2026-05-06T22:01:15
prad,random_tuned,100,46,0.78,0.5535714285714286,0.79,0.9366254025764895,0.9047619047619048,0.0,0.8095238095238095,0.5,,,,0.40918469429016113,2026-05-06T22:01:16
prad,smote_tuned,191,42,0.86,0.6302854122621564,0.8460887949260044,0.9385698470209339,0.9302325581395349,0.0,0.8636363636363636,0.7272727272727273,,,,0.4329860210418701,2026-05-06T22:01:46
prad,smote_tuned,191,43,0.84,0.6049825174825175,0.8406293706293707,0.9055641103059582,0.9545454545454546,0.0,0.85,0.6153846153846154,,,,0.4489283561706543,2026-05-06T22:01:47
prad,smote_tuned,191,44,0.84,0.6049825174825175,0.8406293706293707,0.9438129025764895,0.9545454545454546,0.0,0.85,0.6153846153846154,,,,0.45062732696533203,2026-05-06T22:01:48
prad,smote_tuned,191,45,0.84,0.612620103473762,0.8374648928307467,0.9526258051529791,0.9545454545454546,0.0,0.8292682926829268,0.6666666666666666,,,,0.4717223644256592,2026-05-06T22:01:49
prad,smote_tuned,191,46,0.82,0.5866217116217116,0.8244388944388943,0.9371462359098228,0.9545454545454546,0.0,0.8205128205128205,0.5714285714285714,,,,0.4493558406829834,2026-05-06T22:01:50
prad,adasyn_tuned,102,42,0.82,0.592948717948718,0.8423543123543125,0.9498686594202899,0.9545454545454546,0.0,0.8717948717948718,0.5454545454545454,,,,0.3811147212982178,2026-05-06T22:02:02
prad,adasyn_tuned,102,43,0.86,0.6011904761904762,0.8555411255411256,0.9600281803542673,0.9545454545454546,0.0,0.9047619047619048,0.5454545454545454,,,,0.4091367721557617,2026-05-06T22:02:03
prad,adasyn_tuned,102,44,0.88,0.6767676767676768,0.8734343434343436,0.9552506038647344,0.9545454545454546,0.0,0.8636363636363636,0.8888888888888888,,,,0.40339112281799316,2026-05-06T22:02:04
prad,adasyn_tuned,102,45,0.86,0.6347402597402598,0.8546753246753247,0.9514105273752013,0.9545454545454546,0.0,0.8571428571428571,0.7272727272727273,,,,0.4517199993133545,2026-05-06T22:02:05
prad,adasyn_tuned,102,46,0.86,0.6139566395663957,0.8609972899728997,0.964368458132045,0.9777777777777777,0.0,0.8780487804878049,0.6,,,,0.4479084014892578,2026-05-06T22:02:06
prad,borderline_tuned,0,42,0.86,0.6435817805383023,0.8440165631469979,0.9652440619967795,0.9047619047619048,0.0,0.8695652173913043,0.8,,,,0.6179542541503906,2026-05-06T22:02:32
prad,borderline_tuned,0,43,0.9,0.665909090909091,0.8827272727272728,0.9699869162640902,0.9545454545454546,0.0,0.9090909090909091,0.8,,,,0.7048888206481934,2026-05-06T22:02:34
prad,borderline_tuned,0,44,0.9,0.6830808080808081,0.8835353535353536,0.9693478260869565,0.9545454545454546,0.0,0.8888888888888888,0.8888888888888888,,,,0.7883203029632568,2026-05-06T22:02:36
