cancer,method,n_synth,seed,accuracy,macro_f1,weighted_f1,roc_auc_ovr,class_0_f1,class_1_f1,class_2_f1,class_3_f1,class_4_f1,mmd,correlation_score,training_time_seconds,timestamp
prad,borderline_tuned,0,45,0.9,0.665909090909091,0.8827272727272728,0.9728623188405798,0.9545454545454546,0.0,0.9090909090909091,0.8,,,,0.6246790885925293,2026-05-06T22:02:38
prad,borderline_tuned,0,46,0.84,0.6006900076667518,0.8323025811397905,0.975528381642512,0.9302325581395349,0.0,0.8571428571428571,0.6153846153846154,,,,0.6694998741149902,2026-05-06T22:02:40
brca,smote_sweep,100,42,0.8243243243243243,0.7648968366679869,0.815951635489067,0.9558089803125991,0.9811320754716981,0.8148148148148148,0.864516129032258,0.5925925925925926,0.5714285714285714,,,1.7531208992004395,2026-05-06T22:03:07
brca,smote_sweep,100,43,0.8243243243243243,0.7224931531144727,0.8103980423713628,0.9435107538236543,0.9629629629629629,0.8461538461538461,0.8662420382165605,0.6037735849056604,0.3333333333333333,,,1.896366834640503,2026-05-06T22:03:09
brca,smote_sweep,100,44,0.8445945945945946,0.7819407008086253,0.8341890771136053,0.9487373191609795,0.9811320754716981,0.8571428571428571,0.8846153846153846,0.6153846153846154,0.5714285714285714,,,1.656972885131836,2026-05-06T22:03:11
brca,smote_sweep,100,45,0.8378378378378378,0.7331947546104498,0.8232900017240842,0.9648655171734403,0.9811320754716981,0.8571428571428571,0.8789808917197452,0.6153846153846154,0.3333333333333333,,,1.899660348892212,2026-05-06T22:03:13
brca,smote_sweep,100,46,0.8108108108108109,0.6434756163788421,0.7903789419918452,0.9553365692019009,0.9454545454545454,0.8148148148148148,0.864516129032258,0.5925925925925926,0.0,,,1.6805381774902344,2026-05-06T22:03:15
brca,smote_sweep,500,42,0.8581081081081081,0.832691061558986,0.8528995333240615,0.9614464257054495,0.9811320754716981,0.8888888888888888,0.8888888888888888,0.6545454545454545,0.75,,,2.4263620376586914,2026-05-06T22:03:18
brca,smote_sweep,500,43,0.8378378378378378,0.7781792887574992,0.8281888531432049,0.95559474000503,0.9811320754716981,0.8571428571428571,0.8774193548387097,0.6037735849056604,0.5714285714285714,,,2.36907696723938,2026-05-06T22:03:20
brca,smote_sweep,500,44,0.8581081081081081,0.832691061558986,0.8528995333240615,0.9600058723040809,0.9811320754716981,0.8888888888888888,0.8888888888888888,0.6545454545454545,0.75,,,2.4847524166107178,2026-05-06T22:03:23
brca,smote_sweep,500,45,0.8445945945945946,0.7370270391414268,0.8293313549252801,0.9575175332351499,0.9811320754716981,0.8571428571428571,0.8860759493670886,0.6274509803921569,0.3333333333333333,,,2.2636828422546387,2026-05-06T22:03:25
brca,smote_sweep,500,46,0.8378378378378378,0.783403598497938,0.8279126109314788,0.9552425307108529,0.9811320754716981,0.8888888888888888,0.8717948717948718,0.6037735849056604,0.5714285714285714,,,2.170583486557007,2026-05-06T22:03:28
brca,smote_sweep,1000,42,0.8108108108108109,0.7663224548752844,0.8065084154749185,0.950270064989619,0.9811320754716981,0.8571428571428571,0.8456375838926175,0.576271186440678,0.5714285714285714,,,2.8688950538635254,2026-05-06T22:03:31
brca,smote_sweep,1000,43,0.8243243243243243,0.7204114839408957,0.8121290474231652,0.9556858755238359,0.9285714285714286,0.8461538461538461,0.8758169934640523,0.6181818181818182,0.3333333333333333,,,3.3072478771209717,2026-05-06T22:03:34
brca,smote_sweep,1000,44,0.8243243243243243,0.7680514737848883,0.8140008976892726,0.9625415420790354,0.9811320754716981,0.8571428571428571,0.864516129032258,0.5660377358490566,0.5714285714285714,,,3.0974678993225098,2026-05-06T22:03:37
brca,smote_sweep,1000,45,0.8378378378378378,0.7300808534992775,0.8224244264754809,0.9554842219148398,0.9629629629629629,0.8461538461538461,0.8805031446540881,0.6274509803921569,0.3333333333333333,,,3.082190990447998,2026-05-06T22:03:41
brca,smote_sweep,1000,46,0.8243243243243243,0.7623509823509822,0.8127372627372628,0.9516269046970691,0.9454545454545454,0.8461538461538461,0.8717948717948718,0.5769230769230769,0.5714285714285714,,,3.004528045654297,2026-05-06T22:03:44
brca,smote_sweep,2000,42,0.8445945945945946,0.7846560846560846,0.8335712085712086,0.9508801176144681,0.9629629629629629,0.8888888888888888,0.8846153846153846,0.6153846153846154,0.5714285714285714,,,4.919340372085571,2026-05-06T22:03:49
brca,smote_sweep,2000,43,0.8378378378378378,0.7670564597146875,0.8251868505033062,0.9570723634003093,0.9629629629629629,0.8148148148148148,0.8860759493670886,0.6,0.5714285714285714,,,4.529713869094849,2026-05-06T22:03:54
brca,smote_sweep,2000,44,0.8378378378378378,0.7909528735006441,0.827349887859442,0.9549220307181727,0.9629629629629629,0.8461538461538461,0.8789808917197452,0.6,0.6666666666666666,,,4.943900108337402,2026-05-06T22:03:59
brca,smote_sweep,2000,45,0.8445945945945946,0.7418541207220453,0.8333239512484796,0.9607933204317506,0.9811320754716981,0.8571428571428571,0.8831168831168831,0.6545454545454545,0.3333333333333333,,,4.558764457702637,2026-05-06T22:04:04
brca,smote_sweep,2000,46,0.831081081081081,0.8284587813620071,0.8249862765991798,0.9585485002975973,0.9629629629629629,0.8333333333333334,0.864516129032258,0.5925925925925926,0.8888888888888888,,,4.517202854156494,2026-05-06T22:04:08
brca,smote_sweep,3000,42,0.8445945945945946,0.8432682621361867,0.8412117091362374,0.9602569618206,0.9811320754716981,0.8333333333333334,0.8701298701298701,0.6428571428571429,0.8888888888888888,,,6.3457932472229,2026-05-06T22:04:15
brca,smote_sweep,3000,43,0.8445945945945946,0.786827918853738,0.8382190975909943,0.9548785219812587,0.9811320754716981,0.8571428571428571,0.881578947368421,0.6428571428571429,0.5714285714285714,,,6.277288913726807,2026-05-06T22:04:21
brca,smote_sweep,3000,44,0.8378378378378378,0.7655465587044533,0.831016547463916,0.9534057824492848,0.9454545454545454,0.8461538461538461,0.881578947368421,0.6545454545454545,0.5,,,6.831681251525879,2026-05-06T22:04:29
brca,smote_sweep,3000,45,0.8581081081081081,0.8509272697951943,0.8533785963031246,0.9611170007044182,0.9811320754716981,0.8333333333333334,0.8846153846153846,0.6666666666666666,0.8888888888888888,,,6.173349857330322,2026-05-06T22:04:35
brca,smote_sweep,3000,46,0.8378378378378378,0.805214960653845,0.8274734948237819,0.9545809980661485,0.9629629629629629,0.782608695652174,0.8805031446540881,0.6,0.8,,,6.250901699066162,2026-05-06T22:04:41
brca,cvae_sweep,100,42,0.831081081081081,0.7794119651764413,0.8261687889209034,0.9582367278360664,0.9811320754716981,0.8571428571428571,0.8666666666666667,0.6206896551724138,0.5714285714285714,,,1.8071961402893066,2026-05-06T22:04:43
brca,cvae_sweep,100,43,0.8513513513513513,0.7933819890801024,0.8417547113773528,0.9611765263598725,0.9811320754716981,0.88,0.8805031446540881,0.6538461538461539,0.5714285714285714,,,2.028796911239624,2026-05-06T22:04:45
brca,cvae_sweep,100,44,0.8243243243243243,0.6584851905606622,0.8023429815882647,0.954879129975726,0.9629629629629629,0.8461538461538461,0.8679245283018868,0.6153846153846154,0.0,,,1.5866031646728516,2026-05-06T22:04:47
brca,cvae_sweep,100,45,0.8243243243243243,0.7226506826506827,0.8122130122130122,0.958034724840464,0.9454545454545454,0.8461538461538461,0.8701298701298701,0.6181818181818182,0.3333333333333333,,,1.647136926651001,2026-05-06T22:04:49
brca,cvae_sweep,100,46,0.8243243243243243,0.7674526833794314,0.818003531516295,0.9542569950591122,0.9811320754716981,0.8148148148148148,0.8627450980392157,0.6071428571428571,0.5714285714285714,,,1.8372972011566162,2026-05-06T22:04:51
brca,cvae_sweep,500,42,0.831081081081081,0.6601700186605847,0.8100550010927369,0.9400017658821245,0.9285714285714286,0.8461538461538461,0.8846153846153846,0.6415094339622641,0.0,,,2.2301619052886963,2026-05-06T22:04:53
brca,cvae_sweep,500,43,0.7905405405405406,0.6321962998473065,0.7762731571456403,0.9360792653181559,0.9629629629629629,0.7857142857142857,0.8456375838926175,0.5666666666666667,0.0,,,2.4696779251098633,2026-05-06T22:04:56
brca,cvae_sweep,500,44,0.7972972972972973,0.6345073850832074,0.7817150749915369,0.9379171169909741,0.9454545454545454,0.7692307692307693,0.847682119205298,0.6101694915254238,0.0,,,2.1950323581695557,2026-05-06T22:04:58
brca,cvae_sweep,500,45,0.831081081081081,0.646352237052874,0.8105748147149422,0.9355461517373038,0.9454545454545454,0.7407407407407407,0.89171974522293,0.6538461538461539,0.0,,,2.2834928035736084,2026-05-06T22:05:00
brca,cvae_sweep,500,46,0.7837837837837838,0.6355716383657917,0.7698262226647916,0.9435075950887007,0.9629629629629629,0.8275862068965517,0.8299319727891157,0.5573770491803278,0.0,,,2.2905077934265137,2026-05-06T22:05:03
brca,cvae_sweep,1000,42,0.8108108108108109,0.7012533378571114,0.8008473296209145,0.9264896640881816,0.9433962264150944,0.8,0.8589743589743589,0.6181818181818182,0.2857142857142857,,,3.0723586082458496,2026-05-06T22:05:06
brca,cvae_sweep,1000,43,0.7837837837837838,0.6295583781298068,0.7713021855879,0.9209156869299147,0.9454545454545454,0.7692307692307693,0.8299319727891157,0.6031746031746031,0.0,,,2.879201889038086,2026-05-06T22:05:09
brca,cvae_sweep,1000,44,0.7905405405405406,0.6371002979145979,0.7789607879975309,0.9454071817232066,0.9433962264150944,0.8,0.8421052631578947,0.6,0.0,,,3.1462411880493164,2026-05-06T22:05:12
brca,cvae_sweep,1000,45,0.831081081081081,0.6582204207681914,0.8115228720324262,0.9193309711010306,0.9454545454545454,0.8,0.8789808917197452,0.6666666666666666,0.0,,,2.9263134002685547,2026-05-06T22:05:15
brca,cvae_sweep,1000,46,0.8378378378378378,0.660060560217357,0.8162969207145176,0.9257787930426703,0.9811320754716981,0.8,0.89171974522293,0.6274509803921569,0.0,,,2.8567862510681152,2026-05-06T22:05:18
brca,cvae_sweep,2000,42,0.7972972972972973,0.631248273828919,0.7847535008825332,0.9158344391213262,0.9454545454545454,0.7407407407407407,0.8571428571428571,0.6129032258064516,0.0,,,4.480732202529907,2026-05-06T22:05:22
brca,cvae_sweep,2000,43,0.7972972972972973,0.6208607079195314,0.779146449734685,0.9028574526342844,0.9454545454545454,0.7142857142857143,0.8627450980392157,0.5818181818181818,0.0,,,4.652363538742065,2026-05-06T22:05:27
brca,cvae_sweep,2000,44,0.8175675675675675,0.6336619247979697,0.7993049651534926,0.8992027959229626,0.9285714285714286,0.6956521739130435,0.8774193548387097,0.6666666666666666,0.0,,,4.993159055709839,2026-05-06T22:05:32
brca,cvae_sweep,2000,45,0.8040540540540541,0.6458691500098512,0.7900159740676513,0.9250506592701525,0.9259259259259259,0.8,0.847682119205298,0.6557377049180327,0.0,,,4.353172540664673,2026-05-06T22:05:37
brca,cvae_sweep,2000,46,0.8040540540540541,0.636315868040006,0.7925079580251994,0.9093970900206214,0.9454545454545454,0.7142857142857143,0.8551724137931035,0.6666666666666666,0.0,,,4.515392780303955,2026-05-06T22:05:41
brca,cvae_sweep,3000,42,0.8175675675675675,0.631077694235589,0.8014758179231863,0.9094498167667077,0.9285714285714286,0.6666666666666666,0.881578947368421,0.6785714285714286,0.0,,,6.283919811248779,2026-05-06T22:05:48
brca,cvae_sweep,3000,43,0.7905405405405406,0.5967301309238429,0.7654139681586437,0.8918200401906298,0.896551724137931,0.6363636363636364,0.8625,0.5882352941176471,0.0,,,6.139615535736084,2026-05-06T22:05:54
brca,cvae_sweep,3000,44,0.7972972972972973,0.6162393162393162,0.7786344036344037,0.9034578023453312,0.9629629629629629,0.6666666666666666,0.8589743589743589,0.5925925925925926,0.0,,,6.177075386047363,2026-05-06T22:06:00
brca,cvae_sweep,3000,45,0.7905405405405406,0.6312962582095897,0.7782550608277645,0.9030266731215733,0.8928571428571429,0.782608695652174,0.847682119205298,0.6333333333333333,0.0,,,6.097411870956421,2026-05-06T22:06:06
brca,cvae_sweep,3000,46,0.8108108108108109,0.6509826183331981,0.797905246500251,0.9175340103975307,0.9090909090909091,0.8333333333333334,0.868421052631579,0.6440677966101694,0.0,,,6.254033088684082,2026-05-06T22:06:13
brca,wgan_gp_sweep,100,42,0.8513513513513513,0.7906275694954938,0.8442927122172404,0.951918026038299,0.9811320754716981,0.8571428571428571,0.8888888888888888,0.6545454545454545,0.5714285714285714,,,1.8200058937072754,2026-05-06T22:06:15
brca,wgan_gp_sweep,100,43,0.831081081081081,0.7937733863211569,0.8217452447547988,0.9617521592054541,0.9629629629629629,0.8,0.8789808917197452,0.5769230769230769,0.75,,,1.9746057987213135,2026-05-06T22:06:17
brca,wgan_gp_sweep,100,44,0.8378378378378378,0.7830909273684021,0.8321795502260723,0.9592403645714066,0.9811320754716981,0.8571428571428571,0.8741721854304636,0.631578947368421,0.5714285714285714,,,1.7530384063720703,2026-05-06T22:06:18
brca,wgan_gp_sweep,100,45,0.8175675675675675,0.6554429083461342,0.7968867484996517,0.9446471600310538,0.9629629629629629,0.8571428571428571,0.864516129032258,0.5925925925925926,0.0,,,1.5015089511871338,2026-05-06T22:06:20
brca,wgan_gp_sweep,100,46,0.8243243243243243,0.764954051796157,0.8176879887406203,0.9584846426736519,0.9629629629629629,0.8148148148148148,0.868421052631579,0.6071428571428571,0.5714285714285714,,,2.022603988647461,2026-05-06T22:06:22
brca,wgan_gp_sweep,500,42,0.8175675675675675,0.6548612677644936,0.798106949719853,0.9434932150954843,0.9454545454545454,0.8461538461538461,0.864516129032258,0.6181818181818182,0.0,,,2.647700071334839,2026-05-06T22:06:25
brca,wgan_gp_sweep,500,43,0.831081081081081,0.7328183226169803,0.8232335987369545,0.9434244042797968,0.9454545454545454,0.8461538461538461,0.87248322147651,0.6666666666666666,0.3333333333333333,,,2.6024203300476074,2026-05-06T22:06:28
brca,wgan_gp_sweep,500,44,0.8175675675675675,0.7196004866593102,0.8050665256547609,0.9473795714618817,0.9629629629629629,0.8571428571428571,0.8627450980392157,0.5818181818181818,0.3333333333333333,,,2.4048264026641846,2026-05-06T22:06:30
brca,wgan_gp_sweep,500,45,0.8513513513513513,0.7933429533429532,0.8436748436748436,0.9655165189346453,0.9629629629629629,0.8888888888888888,0.8888888888888888,0.6545454545454545,0.5714285714285714,,,2.6921119689941406,2026-05-06T22:06:33
brca,wgan_gp_sweep,500,46,0.8378378378378378,0.7380564804538168,0.8272554304740765,0.9592013640665596,0.9811320754716981,0.8571428571428571,0.8758169934640523,0.6428571428571429,0.3333333333333333,,,2.4830267429351807,2026-05-06T22:06:35
brca,wgan_gp_sweep,1000,42,0.831081081081081,0.6654309609148319,0.8109330528685367,0.9597734157469843,0.9629629629629629,0.8571428571428571,0.8774193548387097,0.6296296296296297,0.0,,,3.4687321186065674,2026-05-06T22:06:39
brca,wgan_gp_sweep,1000,43,0.831081081081081,0.6595863395863395,0.8123630123630124,0.9587746585900024,0.9454545454545454,0.8148148148148148,0.8831168831168831,0.6545454545454545,0.0,,,3.653914451599121,2026-05-06T22:06:43
brca,wgan_gp_sweep,1000,44,0.8175675675675675,0.6424723541826403,0.7968246538544773,0.9362055488076304,0.9454545454545454,0.7857142857142857,0.8774193548387097,0.6037735849056604,0.0,,,3.369913339614868,2026-05-06T22:06:46
brca,wgan_gp_sweep,1000,45,0.8445945945945946,0.6708568362874667,0.8238840131900482,0.9479981579320359,0.9811320754716981,0.8275862068965517,0.89171974522293,0.6538461538461539,0.0,,,3.078122854232788,2026-05-06T22:06:49
brca,wgan_gp_sweep,1000,46,0.8445945945945946,0.7370542336093158,0.8311411794369798,0.9434290323388996,0.9629629629629629,0.8571428571428571,0.8903225806451613,0.6415094339622641,0.3333333333333333,,,3.3387129306793213,2026-05-06T22:06:53
brca,wgan_gp_sweep,2000,42,0.8581081081081081,0.7426353762188729,0.8441995271361354,0.9475882575064034,0.9811320754716981,0.8275862068965517,0.9044585987261147,0.6666666666666666,0.3333333333333333,,,4.97635293006897,2026-05-06T22:06:58
brca,wgan_gp_sweep,2000,43,0.8175675675675675,0.6322684610986499,0.7954127871109004,0.9275243247280276,0.9454545454545454,0.72,0.8805031446540881,0.6153846153846154,0.0,,,4.777415037155151,2026-05-06T22:07:03
brca,wgan_gp_sweep,2000,44,0.8243243243243243,0.6531462086300797,0.8059052978407818,0.9331434069752078,0.9454545454545454,0.8,0.8774193548387097,0.6428571428571429,0.0,,,4.612183570861816,2026-05-06T22:07:07
brca,wgan_gp_sweep,2000,45,0.831081081081081,0.6572788357694017,0.8104799515176874,0.9446843669458609,0.9454545454545454,0.8148148148148148,0.8846153846153846,0.6415094339622641,0.0,,,5.390048980712891,2026-05-06T22:07:13
brca,wgan_gp_sweep,2000,46,0.8243243243243243,0.7055073132291607,0.8023858575752713,0.9560435835997316,0.9629629629629629,0.8,0.8780487804878049,0.5531914893617021,0.3333333333333333,,,3.3113765716552734,2026-05-06T22:07:16
brca,wgan_gp_sweep,3000,42,0.8445945945945946,0.6635555555555556,0.821046046046046,0.939707448326191,0.9629629629629629,0.8148148148148148,0.9,0.64,0.0,,,3.034752130508423,2026-05-06T22:07:19
brca,wgan_gp_sweep,3000,43,0.8378378378378378,0.6553479925170104,0.8077168544681279,0.927708136725033,0.9811320754716981,0.8275862068965517,0.8902439024390244,0.5777777777777777,0.0,,,2.9978952407836914,2026-05-06T22:07:22
brca,wgan_gp_sweep,3000,44,0.8378378378378378,0.7188863489030672,0.825939085217805,0.9368237516557025,0.9811320754716981,0.8,0.8860759493670886,0.6415094339622641,0.2857142857142857,,,3.344970226287842,2026-05-06T22:07:26
brca,wgan_gp_sweep,3000,45,0.8040540540540541,0.6447544370256235,0.7882748696308018,0.9313616671609628,0.9454545454545454,0.8148148148148148,0.8533333333333334,0.6101694915254238,0.0,,,3.042745590209961,2026-05-06T22:07:29
brca,wgan_gp_sweep,3000,46,0.8243243243243243,0.6476905963212991,0.7957902288284769,0.9553453813871432,0.9811320754716981,0.8275862068965517,0.8765432098765432,0.5531914893617021,0.0,,,3.294696092605591,2026-05-06T22:07:32
brca,mixup_sweep,100,42,0.8445945945945946,0.7844900033579278,0.8363172042417325,0.950227189051224,0.9811320754716981,0.8571428571428571,0.8831168831168831,0.6296296296296297,0.5714285714285714,,,0.8060882091522217,2026-05-06T22:07:33
brca,mixup_sweep,100,43,0.831081081081081,0.7178941141674062,0.8130131018329776,0.9467218706785507,0.9285714285714286,0.8333333333333334,0.8819875776397516,0.6122448979591837,0.3333333333333333,,,0.9311025142669678,2026-05-06T22:07:34
brca,mixup_sweep,100,44,0.8378378378378378,0.7332371332371332,0.825081575081575,0.9537119194126561,0.9629629629629629,0.8571428571428571,0.8831168831168831,0.6296296296296297,0.3333333333333333,,,0.8806443214416504,2026-05-06T22:07:35
brca,mixup_sweep,100,45,0.8445945945945946,0.8118233618233617,0.8361390236390236,0.9654084705245362,0.9629629629629629,0.8461538461538461,0.8846153846153846,0.6153846153846154,0.75,,,1.0779707431793213,2026-05-06T22:07:36
brca,mixup_sweep,100,46,0.8243243243243243,0.7912256156205201,0.8152897446687255,0.9521215019454756,0.9629629629629629,0.8,0.8662420382165605,0.5769230769230769,0.75,,,0.8487675189971924,2026-05-06T22:07:37
brca,mixup_sweep,500,42,0.8175675675675675,0.7497849225936161,0.8078672261261227,0.9585756067554329,0.9629629629629629,0.75,0.8607594936708861,0.6037735849056604,0.5714285714285714,,,1.2046990394592285,2026-05-06T22:07:38
brca,mixup_sweep,500,43,0.831081081081081,0.7697130407718643,0.8249232005114358,0.9551891878672464,0.9629629629629629,0.88,0.8627450980392157,0.6428571428571429,0.5,,,1.4544148445129395,2026-05-06T22:07:40
brca,mixup_sweep,500,44,0.831081081081081,0.7370370370370372,0.8206034982350773,0.9430185124259923,0.9629629629629629,0.8888888888888888,0.868421052631579,0.631578947368421,0.3333333333333333,,,1.3410301208496094,2026-05-06T22:07:41
brca,mixup_sweep,500,45,0.8445945945945946,0.7312483671375682,0.8243298784246195,0.9536170953529373,0.9811320754716981,0.8571428571428571,0.8888888888888888,0.5957446808510638,0.3333333333333333,,,1.125502347946167,2026-05-06T22:07:42
brca,mixup_sweep,500,46,0.8175675675675675,0.7910223587642943,0.8138391848069266,0.9396745954987399,0.9629629629629629,0.8571428571428571,0.8387096774193549,0.6296296296296297,0.6666666666666666,,,1.2092618942260742,2026-05-06T22:07:44
brca,mixup_sweep,1000,42,0.777027027027027,0.6290838206627681,0.7623057267794109,0.9565562409470235,0.9629629629629629,0.8,0.8157894736842105,0.5666666666666667,0.0,,,1.5628366470336914,2026-05-06T22:07:45
brca,mixup_sweep,1000,43,0.8378378378378378,0.65867022425513,0.8144643786153221,0.9507734389541458,0.9454545454545454,0.8148148148148148,0.8930817610062893,0.64,0.0,,,1.4066083431243896,2026-05-06T22:07:47
brca,mixup_sweep,1000,44,0.8513513513513513,0.8259086893418314,0.8441527107185434,0.9595999823047252,0.9811320754716981,0.8695652173913043,0.875,0.6538461538461539,0.75,,,1.5268688201904297,2026-05-06T22:07:48
brca,mixup_sweep,1000,45,0.831081081081081,0.7269264186367047,0.8169532239830475,0.9513128862772919,0.9629629629629629,0.8571428571428571,0.8774193548387097,0.6037735849056604,0.3333333333333333,,,1.531757116317749,2026-05-06T22:07:50
brca,mixup_sweep,1000,46,0.7972972972972973,0.635897435897436,0.7766420266420265,0.9524183959926777,0.9629629629629629,0.8148148148148148,0.8461538461538461,0.5555555555555556,0.0,,,1.5770061016082764,2026-05-06T22:07:51
brca,mixup_sweep,2000,42,0.8243243243243243,0.7126407043509905,0.8111617181915417,0.9479844322354014,0.9629629629629629,0.7857142857142857,0.8774193548387097,0.6037735849056604,0.3333333333333333,,,2.23179030418396,2026-05-06T22:07:54
brca,mixup_sweep,2000,43,0.8378378378378378,0.7781792887574992,0.8281888531432049,0.9558142353944608,0.9811320754716981,0.8571428571428571,0.8774193548387097,0.6037735849056604,0.5714285714285714,,,2.282047986984253,2026-05-06T22:07:56
brca,mixup_sweep,2000,44,0.8175675675675675,0.6677037037037037,0.802052052052052,0.9609771985836362,0.9629629629629629,0.8888888888888888,0.8533333333333334,0.6333333333333333,0.0,,,2.4263358116149902,2026-05-06T22:07:58
brca,mixup_sweep,2000,45,0.8243243243243243,0.7309842498521744,0.8111055540300823,0.9608549236127558,0.9811320754716981,0.8888888888888888,0.8589743589743589,0.5925925925925926,0.3333333333333333,,,2.185225248336792,2026-05-06T22:08:01
brca,mixup_sweep,2000,46,0.8108108108108109,0.7949207315305916,0.8061183575106278,0.956410658126425,0.9811320754716981,0.8333333333333334,0.8387096774193549,0.5714285714285714,0.75,,,2.485971212387085,2026-05-06T22:08:03
brca,mixup_sweep,3000,42,0.831081081081081,0.7982886652922654,0.8245633995945544,0.9564746163036905,0.9629629629629629,0.782608695652174,0.8662420382165605,0.6296296296296297,0.75,,,3.2720494270324707,2026-05-06T22:08:06
brca,mixup_sweep,3000,43,0.8445945945945946,0.7844900033579278,0.8363172042417325,0.9575666955815327,0.9811320754716981,0.8571428571428571,0.8831168831168831,0.6296296296296297,0.5714285714285714,,,3.0475480556488037,2026-05-06T22:08:10
brca,mixup_sweep,3000,44,0.8175675675675675,0.7261964225491341,0.8086224772569448,0.9632613046426984,0.9811320754716981,0.8461538461538461,0.8496732026143791,0.6206896551724138,0.3333333333333333,,,3.0444998741149902,2026-05-06T22:08:13
brca,mixup_sweep,3000,45,0.831081081081081,0.7317325879338459,0.8145332124577408,0.9553201411867838,0.9811320754716981,0.88,0.8641975308641975,0.6,0.3333333333333333,,,3.049776315689087,2026-05-06T22:08:16
brca,mixup_sweep,3000,46,0.8243243243243243,0.7690026954177898,0.8150724848838057,0.9649258266793328,0.9811320754716981,0.8333333333333334,0.8553459119496856,0.6037735849056604,0.5714285714285714,,,3.0663061141967773,2026-05-06T22:08:19
